User,Credit Policty,Loan Purpose,Interest Rate,Installment,DTI,Days with Credit Line,Revolving Bal,Revol_Util,Inq Last 6mos,Delinq 2yrs,Public Record,Not Fully Paid
1922,0,All Other,0.1343,27.13,0,540.0416667,0,0,2,0,0,1
1923,1,Debt Consolidation,0.1461,689.51,22.55,5699.958333,25920,36.8,0,2,0,0
1924,1,All Other,0.1442,515.74,14.26,4530.041667,13235,47.8,1,0,0,0
1925,1,Debt Consolidation,0.1347,508.84,13.61,6390.041667,26821,52.6,3,0,0,0
1926,1,All Other,0.1442,82.52,12.38,1410,5285,60.1,3,0,0,0
1927,1,Educational,0.1505,520.37,16.95,8670,16918,90.5,0,0,0,0
1928,1,Debt Consolidation,0.1474,487.84,11.24,3060.041667,23762,94.3,1,0,0,1
1929,1,Debt Consolidation,0.1537,261.35,17.5,2761.041667,16422,76.6,0,0,0,0
1930,1,Debt Consolidation,0.1411,246.45,6.99,2640,10606,62,0,0,0,0
1931,1,Small Business,0.16,263.68,22.13,2580,16767,46.2,0,0,0,0
1932,0,Debt Consolidation,0.1513,277.84,6.73,3419.958333,23522,60.2,0,0,0,0
1933,0,Debt Consolidation,0.1545,348.87,15.1,2669.958333,4344,54.3,3,0,0,0
1934,0,All Other,0.1387,170.58,16.16,3029.958333,894,89.4,1,0,0,1
1935,0,Debt Consolidation,0.1861,185.04,28.66,6150,24671,72.3,3,0,0,0
1936,1,Major Purchase,0.1461,55.17,5,8369.958333,369,3,1,1,0,0
1937,0,Debt Consolidation,0.1513,389.84,18.81,3480.041667,15284,76,15,0,0,0
1938,0,All Other,0.164,282.84,23.84,4740,65626,99.6,3,0,0,1
1939,0,Debt Consolidation,0.1418,188.46,19.46,2010.041667,12053,28.5,0,0,0,1
1940,0,Debt Consolidation,0.145,61.96,2.84,1200,1429,84.1,2,0,0,0
1941,0,Educational,0.1829,685.13,11.68,4200.041667,35087,96.7,2,0,0,0
1942,0,All Other,0.1438,227.66,18.32,1140.041667,6367,80.6,0,0,0,0
1943,0,Debt Consolidation,0.1659,35.45,27.55,2819,7400,77.1,3,0,0,1
1944,0,Small Business,0.1438,137.45,16.32,1049,4364,101.5,5,0,0,1
1945,0,Educational,0.1501,443.81,2.2,1548,668,66.8,0,0,0,0
1946,0,Small Business,0.1754,472.38,23.78,6088.958333,27730,57.8,0,2,0,0
1947,0,Debt Consolidation,0.1375,340.57,2.16,629.9583333,1863,51,5,0,0,1
1948,0,Small Business,0.1691,284.86,20.22,6209,6755,99.3,1,0,0,1
1949,0,Small Business,0.1375,170.29,6.2,1978.958333,9501,64.6,10,0,0,0
1950,1,All Other,0.1565,391.85,12.39,5459.958333,21854,37.6,2,0,0,0
1951,0,Debt Consolidation,0.1457,186.06,8.73,9719.041667,9930,55.2,0,1,0,0
1952,0,Debt Consolidation,0.1418,57.4,17.47,2909,4138,94,2,0,0,1
1953,1,All Other,0.1809,289.57,13.81,4949.958333,8704,16.1,2,2,0,0
1954,1,Debt Consolidation,0.1392,273.1,4.2,5369.958333,9172,66,1,0,1,0
1955,0,Debt Consolidation,0.1482,248.96,9.67,4170,6572,80.1,1,1,0,1
1956,1,Debt Consolidation,0.1635,706.59,17.43,4410,14218,74.8,0,0,0,0
1957,0,Debt Consolidation,0.1691,318.69,1.35,780,2864,81.6,1,0,0,1
1958,0,All Other,0.1438,68.73,15.57,238.9583333,17312,86.6,0,0,0,0
1959,0,Debt Consolidation,0.1596,316.25,15.66,5370,5673,22,1,0,0,0
1960,1,Debt Consolidation,0.1635,538.77,23.21,3660,34715,96.7,1,0,0,0
1961,1,Debt Consolidation,0.1392,150.21,17.58,1750.958333,9390,83.8,0,0,0,0
1962,1,Major Purchase,0.1496,519.68,10.49,3364,2079,36.5,2,0,0,0
1963,1,Debt Consolidation,0.1426,411.67,24.77,6180,16958,92.2,0,0,0,0
1964,1,Educational,0.1704,713.49,10.9,4860,51497,90.3,2,0,1,0
1965,0,Educational,0.1482,41.5,3,900.0416667,932,66.6,1,1,0,0
1966,1,Debt Consolidation,0.1913,734.42,8.86,7350,9881,99.8,0,0,0,0
1967,1,Debt Consolidation,0.1531,497.86,13.7,2340,23626,90.9,2,0,0,0
1968,0,All Other,0.1565,293.87,21.5,1830,3896,34.2,3,0,0,1
1969,1,Home Improvement,0.1322,108.17,12.08,13500,7479,82.9,2,0,0,0
1970,1,Debt Consolidation,0.1426,411.67,14.55,1890,8394,48.8,2,0,0,0
1971,0,All Other,0.1696,503.32,18.8,2523,11577,60.9,1,0,0,0
1972,0,All Other,0.1538,174.26,15.65,4020,901,42.9,1,0,1,0
1973,0,Debt Consolidation,0.1886,274.39,27.26,3543.958333,22515,95.8,3,0,0,0
1974,0,Educational,0.147,172.59,15.14,3299,36662,82.9,0,0,0,0
1975,0,Debt Consolidation,0.1596,388.28,12.9,3720,2621,51.5,3,0,0,1
1976,0,All Other,0.1438,89.35,16.91,5549,4139,52.4,18,4,1,1
1977,0,Debt Consolidation,0.1628,99.71,4.22,479,2581,64.5,10,0,0,0
1978,1,All Other,0.1392,273.1,19.87,8160,16410,37.2,0,1,1,0
1979,0,All Other,0.1407,29.08,21.26,2339,14479,78.3,2,0,0,0
1980,1,Debt Consolidation,0.1426,274.45,14.16,3089.958333,1338,27.9,0,0,0,0
1981,0,Debt Consolidation,0.1754,183.21,13.44,419,2798,71.4,0,0,0,1
1982,1,All Other,0.147,51.78,3.84,1530,1238,61.9,1,1,0,0
1983,0,Educational,0.1754,43.11,8.38,659,546,47.6,0,1,0,0
1984,0,Debt Consolidation,0.1407,136,13.51,1708.958333,4033,53.1,8,0,0,0
1985,0,Debt Consolidation,0.1551,418.99,2.4,2490,4340,85.1,3,0,0,0
1986,0,Debt Consolidation,0.1438,149.48,13.45,1139,2422,105.3,3,0,0,0
1987,0,All Other,0.1324,121.72,9.14,3180,3453,53.1,0,0,0,0
1988,1,Debt Consolidation,0.1347,169.62,24.94,4979.958333,13147,78.3,0,0,0,0
1989,1,All Other,0.1411,410.75,15.55,2250,4450,37.1,1,0,0,0
1990,1,Debt Consolidation,0.1411,479.21,22.14,5699.958333,14180,58.6,1,0,0,0
1991,0,Debt Consolidation,0.1836,447.81,14.82,5884,8079,45.4,3,2,0,0
1992,0,Debt Consolidation,0.152,417.17,5.81,2489,7600,84.4,2,0,0,0
1993,1,Debt Consolidation,0.1392,204.83,14.05,3479.958333,5810,85.4,1,0,0,0
1994,1,Debt Consolidation,0.1704,642.14,6.81,7499.958333,4418,96,0,0,0,0
1995,0,Home Improvement,0.1418,68.54,10.08,4649.041667,2840,38.4,4,0,0,0
1996,0,All Other,0.1407,34.21,16.27,567.0416667,0,85,0,0,0,0
1997,0,Debt Consolidation,0.1375,102.17,16.71,1799,9135,76.8,28,0,0,0
1998,0,Debt Consolidation,0.147,110.46,9.42,449,1670,55.6,1,0,0,0
1999,0,Home Improvement,0.1596,84.34,15.86,569.9583333,231,77,2,0,0,1
