,Transaction_Id,Legal_Entity,Country,Correspondent_Name,Correspondent_Account,Counterparty,Settlement_Currency,Transaction_Date,Settlement_Date,Settlement_Time,Status,Direction,Settlement_Amount,Net_Settlement_Amount,Opening_Balance,Available,Expected,Processing,Anticipated,Collateral,Outlook_Amount,Forecast_Amount
2261,TXN2021101501641644A1,US_BRANCH,HONG KONG,"China Construction Bank (Asia) Corporation Limited, Hong Kong",4444 3007 5500,Macquarie Bank,HKD,2021-10-15,2021-10-15,11:31:21,Collateral,IN,56231.0,56231.0,,,,,,56231.0,,56231.0
2262,TXN2021101501641645A1,AU_BRANCH,AUSTRALIA,Account 6,RAND-0006,Macquarie Bank,AUD,2021-10-15,2021-10-15,11:31:23,Advised,OUT,8670.73,-8670.73,,,-8670.73,,,,-8670.73,-8670.73
2263,TXN2021101501641646A1,AU_BRANCH,AUSTRALIA,"China Construction Bank (Asia) Corporation Limited, Hong Kong",ATOTI-0003,HSBC Hong Kong,AUD,2021-10-15,2021-10-15,11:31:34,Confirm,IN,13880.37,13880.37,,,13880.37,,,,13880.37,13880.37
2264,TXN2021101501641647A1,CH_BRANCH,HONG KONG,CMB Wing Lung Bank Ltd,6011950999,Société Générale,HKD,2021-10-15,2021-10-15,11:31:36,Deal,OUT,218082.29,-218082.29,,,-218082.29,,,,-218082.29,-218082.29
2265,TXN2021101501641648A1,UK_PLC,UNITED KINGDOM,"J.P Morgan Chase Bank, New York",ATOTI-0036,Wells Fargo,GBP,2021-10-15,2021-10-15,11:31:38,Confirm,OUT,8237.65,-8237.65,,,-8237.65,,,,-8237.65,-8237.65
2266,TXN2021101501641649A1,EU_BRANCH,SWITZERLAND,"Credit Suisse AG, Zurich",0835-0970333-53-000,Société Générale,CHF,2021-10-15,2021-10-15,11:31:39,Cleared,OUT,5459.55,-5459.55,,-5459.55,,-5459.55,,,-5459.55,-5459.55
2267,TXN2021101501641650A1,JP_BRANCH,GERMANY,"Deutsche Bank AG, Frankfurt am Main",100 8885417 1000,Société Générale,EUR,2021-10-15,2021-10-15,11:31:40,Confirm,OUT,9258.5,-9258.5,,,-9258.5,,,,-9258.5,-9258.5
2268,TXN2021101501641651A1,CH_BRANCH,AUSTRALIA,"J.P Morgan Chase Bank, New York",ATOTI-0007,Wells Fargo,CHF,2021-10-15,2021-10-15,11:31:43,Contracted,IN,3062.85,3062.85,,,3062.85,,,,3062.85,3062.85
2269,TXN2021101501641652A1,EU_BRANCH,FRANCE,JPMorgan,ATOTI-0015,Société Générale,EUR,2021-10-15,2021-10-15,11:31:45,Settled,IN,4890.33,4890.33,,4890.33,,,,,4890.33,4890.33
2270,TXN2021101501641653A1,AU_BRANCH,UNITED STATES,"J.P Morgan Chase Bank, New York",987777175,Julius Baer Group,USD,2021-10-15,2021-10-15,11:31:49,Held,OUT,2623.81,-2623.81,,,,-2623.81,,,-2623.81,-2623.81
2271,TXN2021101501641654A1,JP_BRANCH,UNITED KINGDOM,Lloyds Bank plc,14441004,Wells Fargo,GBP,2021-10-15,2021-10-15,11:31:53,Advised,OUT,12417.87,-12417.87,,,-12417.87,,,,-12417.87,-12417.87
2272,TXN2021101501641655A1,JP_BRANCH,UNITED KINGDOM,Lloyds Bank plc,14441004,Standard Chartered,GBP,2021-10-15,2021-10-15,11:32:02,Behavioural,OUT,1903.8,-1903.8,,,,,-1903.8,,,-1903.8
2273,TXN2021101501641656A1,EU_BRANCH,FRANCE,Account 13,RAND-0013,Standard Chartered,EUR,2021-10-15,2021-10-15,11:32:05,Cleared,IN,2150.39,2150.39,,2150.39,,2150.39,,,2150.39,2150.39
2274,TXN2021101501641657A1,UK_PLC,UNITED STATES,"Citibank NA, New York",36266668,HSBC Hong Kong,USD,2021-10-15,2021-10-15,11:32:08,Advised,IN,6444.77,6444.77,,,6444.77,,,,6444.77,6444.77
2275,TXN2021101501641658A1,AU_BRANCH,AUSTRALIA,"Australia and New Zealand Banking Group Limited, Australia",ATOTI-0001,Sumitomo Mitsui Financial Group,AUD,2021-10-15,2021-10-15,11:32:08,Cleared,OUT,2365.05,-2365.05,,-2365.05,,-2365.05,,,-2365.05,-2365.05
2276,TXN2021101501641659A1,JP_BRANCH,GERMANY,"Deutsche Bank AG, Frankfurt am Main",100 8885417 1000,Standard Chartered,EUR,2021-10-15,2021-10-15,11:32:15,Contracted,IN,8937.95,8937.95,,,8937.95,,,,8937.95,8937.95
2277,TXN2021101501641660A1,JP_BRANCH,JAPAN,Account 11,RAND-0029,Sumitomo Mitsui Financial Group,JPY,2021-10-15,2021-10-15,11:32:28,Cleared,OUT,299011.69,-299011.69,,-299011.69,,-299011.69,,,-299011.69,-299011.69
2278,TXN2021101501641661A1,CH_BRANCH,BELGIUM,ING Bank NV/SA,BE363011110005781,Standard Chartered,EUR,2021-10-15,2021-10-15,11:32:32,Deal,OUT,4222.93,-4222.93,,,-4222.93,,,,-4222.93,-4222.93
2279,TXN2021101501641662A1,HK_BRANCH,HONG KONG,Account 3,RAND-0021,Julius Baer Group,HKD,2021-10-15,2021-10-15,11:32:40,Contracted,OUT,93324.61,-93324.61,,,-93324.61,,,,-93324.61,-93324.61
2280,TXN2021101501641663A1,US_BRANCH,UNITED STATES,"Westpac Banking Corporation, Sydney",ATOTI-0041,Argenta,USD,2021-10-15,2021-10-15,11:32:47,Cleared,IN,5703.1,5703.1,,5703.1,,5703.1,,,5703.1,5703.1
2281,TXN2021101501641664A1,UK_PLC,UNITED KINGDOM,"J.P Morgan Chase Bank, New York",ATOTI-0036,Wells Fargo,GBP,2021-10-15,2021-10-15,11:32:49,Behavioural,OUT,3944.41,-3944.41,,,,,-3944.41,,,-3944.41
2282,TXN2021101501641665A1,JP_BRANCH,JAPAN,"Australia and New Zealand Banking Group Limited, Australia",ATOTI-0030,Argenta,JPY,2021-10-15,2021-10-15,11:33:07,Cancel,IN,760543.76,760543.76,,760543.76,,,,,760543.76,760543.76
2283,TXN2021101501641666A1,JP_BRANCH,JAPAN,TSB,ATOTI-0026,Commerzbank,JPY,2021-10-15,2021-10-15,11:33:08,Indicated,OUT,623175.61,-623175.61,,,,,-623175.61,,,-623175.61
2284,TXN2021101501641667A1,JP_BRANCH,GERMANY,"Deutsche Bank AG, Frankfurt am Main",100 8885417 1000,HSBC Hong Kong,EUR,2021-10-15,2021-10-15,11:33:13,Matched,OUT,7655.26,-7655.26,,,-7655.26,,,,-7655.26,-7655.26
2285,TXN2021101501641668A1,CH_BRANCH,JAPAN,MUFG Bank ltd,333-0420700,Wells Fargo,JPY,2021-10-15,2021-10-15,11:33:21,Confirm,IN,1803049.85,1803049.85,,,1803049.85,,,,1803049.85,1803049.85
2286,TXN2021101501641669A1,EU_BRANCH,BELGIUM,Bank of China,ATOTI-0017,Julius Baer Group,EUR,2021-10-15,2021-10-15,11:33:22,Settled,IN,3251.53,3251.53,,3251.53,,,,,3251.53,3251.53
2287,TXN2021101501641670A1,CH_BRANCH,UNITED KINGDOM,"Barclays Bank PLC, London",20325555629413,HSBC Hong Kong,GBP,2021-10-15,2021-10-15,11:33:29,Cancel,IN,826.5,826.5,,826.5,,,,,826.5,826.5
2288,TXN2021101501641671A1,CH_BRANCH,BELGIUM,ING Bank NV/SA,BE363011110005781,Société Générale,EUR,2021-10-15,2021-10-15,11:33:37,Confirm,IN,15603.77,15603.77,,,15603.77,,,,15603.77,15603.77
2289,TXN2021101501641672A1,AU_BRANCH,GERMANY,"Deutsche Bank AG, Frankfurt am Main",100 8885417 1000,Julius Baer Group,EUR,2021-10-15,2021-10-15,11:33:46,Deal,IN,8419.84,8419.84,,,8419.84,,,,8419.84,8419.84
2290,TXN2021101501641673A1,EU_BRANCH,HONG KONG,CMB Wing Lung Bank Ltd,6011950999,HSBC Hong Kong,HKD,2021-10-15,2021-10-15,11:33:50,Deal,IN,116975.85,116975.85,,,116975.85,,,,116975.85,116975.85
2291,TXN2021101501641674A1,EU_BRANCH,GERMANY,Account 18,RAND-0018,Standard Chartered,EUR,2021-10-15,2021-10-15,11:33:56,Deal,OUT,7567.47,-7567.47,,,-7567.47,,,,-7567.47,-7567.47
2292,TXN2021101501641675A1,US_BRANCH,UNITED STATES,Account 1,RAND-0037,Julius Baer Group,USD,2021-10-15,2021-10-15,11:34:02,Held,IN,8801.07,8801.07,,,,8801.07,,,8801.07,8801.07
2293,TXN2021101501641676A1,UK_PLC,UNITED KINGDOM,Account 18,RAND-0036,Macquarie Bank,GBP,2021-10-15,2021-10-15,11:34:12,Contracted,IN,7644.57,7644.57,,,7644.57,,,,7644.57,7644.57
2294,TXN2021101501641677A1,UK_PLC,UNITED KINGDOM,"China Construction Bank (Asia) Corporation Limited, Hong Kong",ATOTI-0032,Julius Baer Group,GBP,2021-10-15,2021-10-15,11:34:13,Matched,IN,9879.43,9879.43,,,9879.43,,,,9879.43,9879.43
2295,TXN2021101501641678A1,JP_BRANCH,JAPAN,Mitsui,ATOTI-0027,Julius Baer Group,JPY,2021-10-15,2021-10-15,11:34:14,Contracted,IN,1435374.36,1435374.36,,,1435374.36,,,,1435374.36,1435374.36
2296,TXN2021101501641679A1,AU_BRANCH,UNITED KINGDOM,"Barclays Bank PLC, London",20325555629413,Sumitomo Mitsui Financial Group,GBP,2021-10-15,2021-10-15,11:34:25,Held,OUT,2918.14,-2918.14,,,,-2918.14,,,-2918.14,-2918.14
2297,TXN2021101501641680A1,HK_BRANCH,UNITED STATES,"J.P Morgan Chase Bank, New York",987777175,Société Générale,USD,2021-10-15,2021-10-15,11:34:26,Advised,IN,8499.37,8499.37,,,8499.37,,,,8499.37,8499.37
2298,TXN2021101501641681A1,EU_BRANCH,FRANCE,"UBS AG, Zurich",ATOTI-0014,Wells Fargo,EUR,2021-10-15,2021-10-15,11:34:27,Matched,IN,11060.86,11060.86,,,11060.86,,,,11060.86,11060.86
2299,TXN2021101501641682A1,EU_BRANCH,SWITZERLAND,"Credit Suisse AG, Zurich",0835-0970333-53-000,HSBC Hong Kong,CHF,2021-10-15,2021-10-15,11:34:27,Behavioural,IN,2376.12,2376.12,,,,,2376.12,,,2376.12
2300,TXN2021101501641683A1,CH_BRANCH,AUSTRALIA,Account 7,RAND-0007,Wells Fargo,CHF,2021-10-15,2021-10-15,11:34:28,Confirm,OUT,10341.0,-10341.0,,,-10341.0,,,,-10341.0,-10341.0
2301,TXN2021101501641684A1,EU_BRANCH,BELGIUM,Account 16,RAND-0016,Argenta,EUR,2021-10-15,2021-10-15,11:34:31,Settled,IN,1134.08,1134.08,,1134.08,,,,,1134.08,1134.08
2302,TXN2021101501641685A1,US_BRANCH,UNITED STATES,Lloyds Bank plc,ATOTI-0039,Standard Chartered,USD,2021-10-15,2021-10-15,11:34:38,Advised,OUT,9981.28,-9981.28,,,-9981.28,,,,-9981.28,-9981.28
2303,TXN2021101501641686A1,JP_BRANCH,JAPAN,Account 12,RAND-0030,Wells Fargo,JPY,2021-10-15,2021-10-15,11:34:38,Cancel,OUT,118655.85,-118655.85,,-118655.85,,,,,-118655.85,-118655.85
2304,TXN2021101501641687A1,HK_BRANCH,HONG KONG,RBS,ATOTI-0023,Argenta,HKD,2021-10-15,2021-10-15,11:34:48,Contracted,OUT,94163.85,-94163.85,,,-94163.85,,,,-94163.85,-94163.85
2305,TXN2021101501641688A1,US_BRANCH,UNITED STATES,"Westpac Banking Corporation, Sydney",ATOTI-0041,Commerzbank,USD,2021-10-15,2021-10-15,11:34:51,Cleared,IN,8489.2,8489.2,,8489.2,,8489.2,,,8489.2,8489.2
2306,TXN2021101501641689A1,US_BRANCH,JAPAN,Mizuho Bank Limited,2222010,Argenta,JPY,2021-10-15,2021-10-15,11:34:54,Cleared,OUT,496334.6,-496334.6,,-496334.6,,-496334.6,,,-496334.6,-496334.6
2307,TXN2021101501641690A1,EU_BRANCH,FRANCE,Account 13,RAND-0013,Sumitomo Mitsui Financial Group,EUR,2021-10-15,2021-10-15,11:34:55,Held,OUT,2153.25,-2153.25,,,,-2153.25,,,-2153.25,-2153.25
2308,TXN2021101501641691A1,EU_BRANCH,BELGIUM,Account 16,RAND-0016,Société Générale,EUR,2021-10-15,2021-10-15,11:35:14,Advised,IN,9950.01,9950.01,,,9950.01,,,,9950.01,9950.01
2309,TXN2021101501641692A1,CH_BRANCH,AUSTRALIA,"J.P Morgan Chase Bank, New York",ATOTI-0007,Sumitomo Mitsui Financial Group,CHF,2021-10-15,2021-10-15,11:35:24,Advised,OUT,10745.69,-10745.69,,,-10745.69,,,,-10745.69,-10745.69
2310,TXN2021101501641693A1,AU_BRANCH,UNITED STATES,"J.P Morgan Chase Bank, New York",987777175,Argenta,USD,2021-10-15,2021-10-15,11:35:32,Confirm,IN,7423.06,7423.06,,,7423.06,,,,7423.06,7423.06
2311,TXN2021101501641694A1,EU_BRANCH,FRANCE,MUFG Bank ltd,ATOTI-0013,Macquarie Bank,EUR,2021-10-15,2021-10-15,11:35:35,Held,OUT,3796.46,-3796.46,,,,-3796.46,,,-3796.46,-3796.46
2312,TXN2021101501641695A1,US_BRANCH,UNITED STATES,Account 4,RAND-0040,Commerzbank,USD,2021-10-15,2021-10-15,11:35:54,Advised,IN,4824.56,4824.56,,,4824.56,,,,4824.56,4824.56
2313,TXN2021101501641696A1,JP_BRANCH,JAPAN,Bank of China,ATOTI-0028,HSBC Hong Kong,JPY,2021-10-15,2021-10-15,11:36:09,Matched,IN,1956784.17,1956784.17,,,1956784.17,,,,1956784.17,1956784.17
2314,TXN2021101501641697A1,AU_BRANCH,GERMANY,"Deutsche Bank AG, Frankfurt am Main",100 8885417 1000,Julius Baer Group,EUR,2021-10-15,2021-10-15,11:36:19,Contracted,IN,8523.14,8523.14,,,8523.14,,,,8523.14,8523.14
2315,TXN2021101501641698A1,US_BRANCH,HONG KONG,"China Construction Bank (Asia) Corporation Limited, Hong Kong",4444 3007 5500,HSBC Hong Kong,HKD,2021-10-15,2021-10-15,11:36:20,Confirm,OUT,152405.31,-152405.31,,,-152405.31,,,,-152405.31,-152405.31
2316,TXN2021101501641699A1,CH_BRANCH,AUSTRALIA,"Westpac Banking Corporation, Sydney",ATOTI-0012,Société Générale,CHF,2021-10-15,2021-10-15,11:36:20,Deal,OUT,9904.07,-9904.07,,,-9904.07,,,,-9904.07,-9904.07
2317,TXN2021101501641700A1,CH_BRANCH,AUSTRALIA,Account 8,RAND-0008,Julius Baer Group,CHF,2021-10-15,2021-10-15,11:36:21,Collateral,IN,5014.87,5014.87,,,,,,5014.87,,5014.87
2318,TXN2021101501641701A1,HK_BRANCH,UNITED STATES,"J.P Morgan Chase Bank, New York",987777175,Julius Baer Group,USD,2021-10-15,2021-10-15,11:36:27,Matched,OUT,21395.81,-21395.81,,,-21395.81,,,,-21395.81,-21395.81
2319,TXN2021101501641702A1,UK_PLC,UNITED KINGDOM,Account 14,RAND-0032,Argenta,GBP,2021-10-15,2021-10-15,11:36:27,Confirm,IN,2918.41,2918.41,,,2918.41,,,,2918.41,2918.41
2320,TXN2021101501641703A1,UK_PLC,UNITED KINGDOM,"China Construction Bank (Asia) Corporation Limited, Hong Kong",ATOTI-0032,HSBC Hong Kong,GBP,2021-10-15,2021-10-15,11:36:40,Cleared,IN,1191.75,1191.75,,1191.75,,1191.75,,,1191.75,1191.75
2321,TXN2021101501641704A1,CH_BRANCH,AUSTRALIA,Account 9,RAND-0009,Macquarie Bank,CHF,2021-10-15,2021-10-15,11:37:00,Confirm,OUT,12997.62,-12997.62,,,-12997.62,,,,-12997.62,-12997.62
2322,TXN2021101501641705A1,HK_BRANCH,UNITED KINGDOM,Lloyds Bank plc,14441004,Julius Baer Group,GBP,2021-10-15,2021-10-15,11:37:02,Deal,IN,8062.36,8062.36,,,8062.36,,,,8062.36,8062.36
2323,TXN2021101501641706A1,HK_BRANCH,SWITZERLAND,"UBS AG, Zurich",06660000087750050000P,Société Générale,CHF,2021-10-15,2021-10-15,11:37:05,Confirm,OUT,8612.84,-8612.84,,,-8612.84,,,,-8612.84,-8612.84
2324,TXN2021101501641707A1,HK_BRANCH,UNITED STATES,"J.P Morgan Chase Bank, New York",987777175,Commerzbank,USD,2021-10-15,2021-10-15,11:37:14,Settled,IN,12866.03,12866.03,,12866.03,,,,,12866.03,12866.03
2325,TXN2021101501641708A1,AU_BRANCH,SWITZERLAND,"UBS AG, Zurich",06660000087750050000P,Société Générale,CHF,2021-10-15,2021-10-15,11:37:22,Collateral,IN,1699.21,1699.21,,,,,,1699.21,,1699.21
2326,TXN2021101501641709A1,UK_PLC,UNITED KINGDOM,Account 18,RAND-0036,Société Générale,GBP,2021-10-15,2021-10-15,11:37:23,Contracted,OUT,1271.67,-1271.67,,,-1271.67,,,,-1271.67,-1271.67
2327,TXN2021101501641710A1,AU_BRANCH,AUSTRALIA,"Credit Suisse AG, Zurich",ATOTI-0006,Commerzbank,AUD,2021-10-15,2021-10-15,11:37:25,Contracted,IN,12548.27,12548.27,,,12548.27,,,,12548.27,12548.27
2328,TXN2021101501641711A1,CH_BRANCH,AUSTRALIA,ING Bank NV/SA,ATOTI-0009,Commerzbank,CHF,2021-10-15,2021-10-15,11:37:27,Deal,IN,10614.84,10614.84,,,10614.84,,,,10614.84,10614.84
2329,TXN2021101501641712A1,JP_BRANCH,JAPAN,Account 7,RAND-0025,Société Générale,JPY,2021-10-15,2021-10-15,11:37:37,Matched,OUT,1382120.81,-1382120.81,,,-1382120.81,,,,-1382120.81,-1382120.81
2330,TXN2021101501641713A1,US_BRANCH,UNITED KINGDOM,Lloyds Bank plc,14441004,Sumitomo Mitsui Financial Group,GBP,2021-10-15,2021-10-15,11:37:37,Collateral,IN,2006.22,2006.22,,,,,,2006.22,,2006.22
2331,TXN2021101501641714A1,EU_BRANCH,FRANCE,Account 13,RAND-0013,HSBC Hong Kong,EUR,2021-10-15,2021-10-15,11:37:39,Cleared,OUT,2072.84,-2072.84,,-2072.84,,-2072.84,,,-2072.84,-2072.84
2332,TXN2021101501641715A1,CH_BRANCH,AUSTRALIA,"J.P Morgan Chase Bank, New York",ATOTI-0007,HSBC Hong Kong,CHF,2021-10-15,2021-10-15,11:37:41,Indicated,OUT,3592.04,-3592.04,,,,,-3592.04,,,-3592.04
2333,TXN2021101501641716A1,CH_BRANCH,AUSTRALIA,"Westpac Banking Corporation, Sydney",ATOTI-0012,Macquarie Bank,CHF,2021-10-15,2021-10-15,11:37:41,Cancel,IN,1491.6,1491.6,,1491.6,,,,,1491.6,1491.6
2334,TXN2021101501641717A1,AU_BRANCH,AUSTRALIA,Account 1,RAND-0001,Société Générale,AUD,2021-10-15,2021-10-15,11:37:46,Cleared,OUT,10101.17,-10101.17,,-10101.17,,-10101.17,,,-10101.17,-10101.17
2335,TXN2021101501641718A1,CH_BRANCH,JAPAN,MUFG Bank ltd,333-0420700,Julius Baer Group,JPY,2021-10-15,2021-10-15,11:37:49,Collateral,OUT,31989.88,-31989.88,,,,,,-31989.88,,-31989.88
2336,TXN2021101501641719A1,EU_BRANCH,FRANCE,"UBS AG, Zurich",ATOTI-0014,Commerzbank,EUR,2021-10-15,2021-10-15,11:37:50,Indicated,IN,710.39,710.39,,,,,710.39,,,710.39
2337,TXN2021101501641720A1,JP_BRANCH,JAPAN,TSB,ATOTI-0026,Standard Chartered,JPY,2021-10-15,2021-10-15,11:37:51,Confirm,OUT,1628255.88,-1628255.88,,,-1628255.88,,,,-1628255.88,-1628255.88
2338,TXN2021101501641721A1,UK_PLC,AUSTRALIA,"Australia and New Zealand Banking Group Limited, Australia",837555AUD00001,HSBC Hong Kong,AUD,2021-10-15,2021-10-15,11:37:55,Advised,IN,32399.4,32399.4,,,32399.4,,,,32399.4,32399.4
2339,TXN2021101501641722A1,CH_BRANCH,AUSTRALIA,Account 11,RAND-0011,Standard Chartered,CHF,2021-10-15,2021-10-15,11:37:57,Confirm,IN,4841.03,4841.03,,,4841.03,,,,4841.03,4841.03
2340,TXN2021101501641723A1,JP_BRANCH,HONG KONG,"China Construction Bank (Asia) Corporation Limited, Hong Kong",4444 3007 5500,Macquarie Bank,HKD,2021-10-15,2021-10-15,11:38:06,Indicated,IN,74476.21,74476.21,,,,,74476.21,,,74476.21
2341,TXN2021101501641724A1,UK_PLC,UNITED KINGDOM,"Credit Suisse AG, Zurich",ATOTI-0035,Commerzbank,GBP,2021-10-15,2021-10-15,11:38:13,Cancel,IN,6035.81,6035.81,,6035.81,,,,,6035.81,6035.81
2342,TXN2021101501641725A1,HK_BRANCH,HONG KONG,Account 4,RAND-0022,Argenta,HKD,2021-10-15,2021-10-15,11:38:14,Settled,OUT,30535.63,-30535.63,,-30535.63,,,,,-30535.63,-30535.63
2343,TXN2021101501641726A1,US_BRANCH,UNITED STATES,Lloyds Bank plc,ATOTI-0039,Société Générale,USD,2021-10-15,2021-10-15,11:38:21,Advised,IN,13008.46,13008.46,,,13008.46,,,,13008.46,13008.46
2344,TXN2021101501641727A1,EU_BRANCH,FRANCE,Account 15,RAND-0015,Société Générale,EUR,2021-10-15,2021-10-15,11:38:21,Advised,OUT,9920.33,-9920.33,,,-9920.33,,,,-9920.33,-9920.33
2345,TXN2021101501641728A1,HK_BRANCH,HONG KONG,Account 3,RAND-0021,Wells Fargo,HKD,2021-10-15,2021-10-15,11:38:30,Advised,IN,66028.36,66028.36,,,66028.36,,,,66028.36,66028.36
2346,TXN2021101501641729A1,JP_BRANCH,JAPAN,Account 12,RAND-0030,Commerzbank,JPY,2021-10-15,2021-10-15,11:38:37,Advised,OUT,1720965.52,-1720965.52,,,-1720965.52,,,,-1720965.52,-1720965.52
2347,TXN2021101501641730A1,JP_BRANCH,JAPAN,TSB,ATOTI-0026,Julius Baer Group,JPY,2021-10-15,2021-10-15,11:38:38,Settled,OUT,600099.08,-600099.08,,-600099.08,,,,,-600099.08,-600099.08
2348,TXN2021101501641731A1,EU_BRANCH,AUSTRALIA,"Westpac Banking Corporation, Sydney",ATO0001978,HSBC Hong Kong,AUD,2021-10-15,2021-10-15,11:38:49,Cleared,OUT,2635.64,-2635.64,,-2635.64,,-2635.64,,,-2635.64,-2635.64
2349,TXN2021101501641732A1,JP_BRANCH,JAPAN,TSB,ATOTI-0026,Macquarie Bank,JPY,2021-10-15,2021-10-15,11:38:52,Deal,IN,459113.61,459113.61,,,459113.61,,,,459113.61,459113.61
2350,TXN2021101501641733A1,UK_PLC,HONG KONG,"China Construction Bank (Asia) Corporation Limited, Hong Kong",4444 3007 5500,Macquarie Bank,HKD,2021-10-15,2021-10-15,11:38:54,Deal,OUT,81760.63,-81760.63,,,-81760.63,,,,-81760.63,-81760.63
2351,TXN2021101501641734A1,HK_BRANCH,UNITED KINGDOM,Lloyds Bank plc,14441004,Sumitomo Mitsui Financial Group,GBP,2021-10-15,2021-10-15,11:38:56,Confirm,OUT,4880.05,-4880.05,,,-4880.05,,,,-4880.05,-4880.05
2352,TXN2021101501641735A1,AU_BRANCH,AUSTRALIA,Account 2,RAND-0001,Wells Fargo,AUD,2021-10-15,2021-10-15,11:39:02,Settled,IN,4907.5,4907.5,,4907.5,,,,,4907.5,4907.5
2353,TXN2021101501641736A1,AU_BRANCH,AUSTRALIA,Account 6,RAND-0006,Macquarie Bank,AUD,2021-10-15,2021-10-15,11:39:14,Matched,OUT,32890.57,-32890.57,,,-32890.57,,,,-32890.57,-32890.57
2354,TXN2021101501641737A1,JP_BRANCH,SWITZERLAND,"Credit Suisse AG, Zurich",0835-0970333-53-000,Julius Baer Group,CHF,2021-10-15,2021-10-15,11:39:14,Behavioural,IN,2285.06,2285.06,,,,,2285.06,,,2285.06
2355,TXN2021101501641738A1,JP_BRANCH,JAPAN,TSB,ATOTI-0026,Commerzbank,JPY,2021-10-15,2021-10-15,11:39:25,Contracted,IN,706012.52,706012.52,,,706012.52,,,,706012.52,706012.52
2356,TXN2021101501641739A1,EU_BRANCH,HONG KONG,CMB Wing Lung Bank Ltd,6011950999,Commerzbank,HKD,2021-10-15,2021-10-15,11:39:39,Collateral,OUT,47429.88,-47429.88,,,,,,-47429.88,,-47429.88
2357,TXN2021101501641740A1,CH_BRANCH,JAPAN,MUFG Bank ltd,333-0420700,Commerzbank,JPY,2021-10-15,2021-10-15,11:39:40,Matched,IN,629653.91,629653.91,,,629653.91,,,,629653.91,629653.91
2358,TXN2021101501641741A1,HK_BRANCH,BELGIUM,ING Bank NV/SA,BE363011110005781,Standard Chartered,EUR,2021-10-15,2021-10-15,11:39:40,Cancel,IN,4592.9,4592.9,,4592.9,,,,,4592.9,4592.9
2359,TXN2021101501641742A1,HK_BRANCH,HONG KONG,NORDEA,ATOTI-0024,Standard Chartered,HKD,2021-10-15,2021-10-15,11:39:43,Indicated,IN,49025.21,49025.21,,,,,49025.21,,,49025.21
2360,TXN2021101501641743A1,UK_PLC,HONG KONG,"China Construction Bank (Asia) Corporation Limited, Hong Kong",4444 3007 5500,HSBC Hong Kong,HKD,2021-10-15,2021-10-15,11:39:47,Cleared,OUT,29577.48,-29577.48,,-29577.48,,-29577.48,,,-29577.48,-29577.48
2361,TXN2021101501641744A1,HK_BRANCH,HONG KONG,Account 5,RAND-0023,Julius Baer Group,HKD,2021-10-15,2021-10-15,11:39:52,Contracted,OUT,61420.5,-61420.5,,,-61420.5,,,,-61420.5,-61420.5
2362,TXN2021101501641745A1,CH_BRANCH,AUSTRALIA,Account 8,RAND-0008,Société Générale,CHF,2021-10-15,2021-10-15,11:39:54,Indicated,OUT,5070.73,-5070.73,,,,,-5070.73,,,-5070.73
2363,TXN2021101501641746A1,CH_BRANCH,UNITED KINGDOM,"Barclays Bank PLC, London",20325555629413,Société Générale,GBP,2021-10-15,2021-10-15,11:39:58,Matched,IN,3625.38,3625.38,,,3625.38,,,,3625.38,3625.38
2364,TXN2021101501641747A1,HK_BRANCH,HONG KONG,NORDEA,ATOTI-0024,Wells Fargo,HKD,2021-10-15,2021-10-15,11:40:10,Matched,OUT,76894.93,-76894.93,,,-76894.93,,,,-76894.93,-76894.93
2365,TXN2021101501641748A1,AU_BRANCH,UNITED KINGDOM,"Barclays Bank PLC, London",20325555629413,Julius Baer Group,GBP,2021-10-15,2021-10-15,11:40:11,Confirm,OUT,8801.35,-8801.35,,,-8801.35,,,,-8801.35,-8801.35
2366,TXN2021101501641749A1,CH_BRANCH,AUSTRALIA,Lloyds Bank plc,ATOTI-0010,Wells Fargo,CHF,2021-10-15,2021-10-15,11:40:19,Held,OUT,1760.02,-1760.02,,,,-1760.02,,,-1760.02,-1760.02
2367,TXN2021101501641750A1,EU_BRANCH,BELGIUM,Account 16,RAND-0016,Standard Chartered,EUR,2021-10-15,2021-10-15,11:40:22,Matched,OUT,6669.36,-6669.36,,,-6669.36,,,,-6669.36,-6669.36
2368,TXN2021101501641751A1,UK_PLC,UNITED KINGDOM,Account 17,RAND-0035,Argenta,GBP,2021-10-15,2021-10-15,11:40:30,Advised,IN,4602.1,4602.1,,,4602.1,,,,4602.1,4602.1
2369,TXN2021101501641752A1,UK_PLC,UNITED KINGDOM,"Credit Suisse AG, Zurich",ATOTI-0035,Société Générale,GBP,2021-10-15,2021-10-15,11:40:35,Cleared,OUT,2548.61,-2548.61,,-2548.61,,-2548.61,,,-2548.61,-2548.61
2370,TXN2021101501641753A1,AU_BRANCH,AUSTRALIA,CMB Wing Lung Bank Ltd,ATOTI-0005,Wells Fargo,AUD,2021-10-15,2021-10-15,11:40:37,Deal,IN,8945.81,8945.81,,,8945.81,,,,8945.81,8945.81
2371,TXN2021101501641754A1,JP_BRANCH,SWITZERLAND,"Credit Suisse AG, Zurich",0835-0970333-53-000,Macquarie Bank,CHF,2021-10-15,2021-10-15,11:40:43,Confirm,IN,13107.38,13107.38,,,13107.38,,,,13107.38,13107.38
